"","KIT.ID.Number","Borough","Zipcode","Date.Collected","Received.Date","First.Draw.at.the.tap.Lead.level..mg.l.","First.Draw.at.the.tap.copper.level..mg.l.","source"
"2176",19160870,"STATEN ISLAND",10314,"06/14/2019","06/17/2019",0.002,0.181,"free residential"
"2177",19160775,"STATEN ISLAND",10309,"06/13/2019","06/17/2019",0,0.092,"free residential"
"2178",19161207,"QUEENS",11362,"06/12/2019","06/17/2019",0.006,0.177,"free residential"
"2179",19160729,"BRONX",10471,"06/11/2019","06/17/2019",0,0.109,"free residential"
"2180",19160809,"QUEENS",11427,"06/14/2019","06/17/2019",0.005,0.116,"free residential"
"2181",19161055,"QUEENS",11691,"06/13/2019","06/17/2019",0,0.276,"free residential"
"2182",19161197,"QUEENS",11432,"06/13/2019","06/17/2019",0.003,0.171,"free residential"
"2183",19160808,"QUEENS",11364,"06/11/2019","06/17/2019",0,0.203,"free residential"
"2184",19160831,"STATEN ISLAND",10309,"06/12/2019","06/17/2019",0,0.062,"free residential"
"2185",19161039,"NEW YORK",10010,"06/13/2019","06/17/2019",0,0.18,"free residential"
"2186",19160805,"QUEENS",11358,"06/14/2019","06/17/2019",0.004,0.185,"free residential"
"2187",19161041,"BROOKLYN",11234,"06/12/2019","06/17/2019",0,0.204,"free residential"
"2188",19161014,"STATEN ISLAND",10306,"06/14/2019","06/17/2019",0,0.119,"free residential"
"2189",19161151,"STATEN ISLAND",10310,"06/13/2019","06/17/2019",0.003,0.139,"free residential"
"2190",19160791,"BROOKLYN",11220,"06/14/2019","06/17/2019",0.006,0.111,"free residential"
"2191",19161025,"STATEN ISLAND",10312,"06/13/2019","06/17/2019",0,0.117,"free residential"
"2192",19160770,"STATEN ISLAND",10312,"06/13/2019","06/17/2019",0,0.135,"free residential"
"2193",19161009,"STATEN ISLAND",10301,"06/13/2019","06/17/2019",0.015,0.093,"free residential"
"2194",19161052,"QUEENS",11435,"06/14/2019","06/17/2019",0.001,0.12,"free residential"
"2195",19160800,"QUEENS",11103,"06/15/2019","06/19/2019",0.002,0.129,"free residential"
"2196",19161149,"QUEENS",11358,"06/15/2019","06/19/2019",0.006,0.12,"free residential"
"2197",19160942,"BRONX",10461,"06/15/2019","06/19/2019",0.005,0.098,"free residential"
"2198",19160956,"QUEENS",11412,"06/12/2019","06/19/2019",0.008,0.358,"free residential"
"2199",19161184,"BROOKLYN",11221,"06/16/2019","06/19/2019",0,0.182,"free residential"
"2200",19160985,"BRONX",10471,"06/17/2019","06/19/2019",0.006,0.113,"free residential"
"2201",19160817,"QUEENS",11385,"06/15/2019","06/19/2019",0.007,0.124,"free residential"
"2202",19161177,"STATEN ISLAND",10309,"06/14/2019","06/19/2019",0,0.154,"free residential"
"2203",19161176,"STATEN ISLAND",10309,"06/15/2019","06/19/2019",0,0.046,"free residential"
"2204",19160767,"STATEN ISLAND",10308,"06/14/2019","06/19/2019",0,0.062,"free residential"
"2205",19161059,"STATEN ISLAND",10304,"06/19/2019","06/19/2019",0.006,0.1,"free residential"
"2206",19161074,"STATEN ISLAND",10309,"06/14/2019","06/19/2019",0,0.11,"free residential"
"2207",19161226,"BROOKLYN",11223,"06/16/2019","06/19/2019",0.002,0.096,"free residential"
"2208",19161225,"STATEN ISLAND",10306,"06/13/2019","06/19/2019",0.001,0.13,"free residential"
"2209",19160843,"BROOKLYN",11203,"06/13/2019","06/19/2019",0.004,0.154,"free residential"
"2210",19160793,"BROOKLYN",11214,"06/13/2019","06/19/2019",0.001,0.084,"free residential"
"2211",19161017,"STATEN ISLAND",10308,"06/15/2019","06/19/2019",0,0.11,"free residential"
"2212",19160986,"BROOKLYN",11225,"06/17/2019","06/19/2019",0.013,0.086,"free residential"
"2213",19160871,"STATEN ISLAND",10314,"06/16/2019","06/19/2019",0,0.17,"free residential"
"2214",19161091,"QUEENS",11379,"06/16/2019","06/19/2019",0.006,0.147,"free residential"
"2215",19161126,"STATEN ISLAND",10308,"06/15/2019","06/19/2019",0,0.095,"free residential"
"2216",19160723,"STATEN ISLAND",10312,"06/16/2019","06/19/2019",0.001,0.084,"free residential"
"2217",19160714,"STATEN ISLAND",10314,"06/17/2019","06/19/2019",0,0.057,"free residential"
"2218",19160878,"STATEN ISLAND",10306,"06/12/2019","06/19/2019",0.001,0.123,"free residential"
"2219",19161217,"QUEENS",11385,"06/14/2019","06/19/2019",0.001,0.13,"free residential"
"2220",19161026,"STATEN ISLAND",10312,"06/15/2019","06/19/2019",0,0.033,"free residential"
"2221",19161060,"QUEENS",11693,"06/14/2019","06/19/2019",0,0.209,"free residential"
"2222",19160719,"STATEN ISLAND",10308,"06/16/2019","06/19/2019",0.002,0.107,"free residential"
"2223",19161133,"STATEN ISLAND",10309,"06/18/2019","06/19/2019",0,0.075,"free residential"
"2224",19161183,"BROOKLYN",11217,"06/18/2019","06/19/2019",0.028,0.06,"free residential"
"2225",19161112,"QUEENS",11420,"06/18/2019","06/19/2019",0.004,0.146,"free residential"
"2226",19160974,"STATEN ISLAND",10308,"06/17/2019","06/19/2019",0,0.078,"free residential"
"2227",19160865,"QUEENS",11420,"06/17/2019","06/19/2019",0.001,0.101,"free residential"
"2228",19161007,"QUEENS",11418,"06/18/2019","06/19/2019",0.021,0.096,"free residential"
"2229",19161135,"BRONX",10457,"06/17/2019","06/19/2019",0,0.061,"free residential"
"2230",19161173,"STATEN ISLAND",10312,"06/17/2019","06/19/2019",0.001,0.112,"free residential"
"2231",19160913,"STATEN ISLAND",10306,"06/18/2019","06/19/2019",0,0.12,"free residential"
"2232",19161027,"STATEN ISLAND",10312,"06/18/2019","06/19/2019",0.001,0.087,"free residential"
"2233",19160864,"QUEENS",11420,"06/18/2019","06/20/2019",0.002,0.159,"free residential"
"2234",19160773,"STATEN ISLAND",10312,"06/16/2019","06/21/2019",0.005,0.121,"free residential"
"2235",19160883,"BROOKLYN",11212,"06/11/2019","06/21/2019",0.001,0.127,"free residential"
"2236",19161082,"BROOKLYN",11217,"06/16/2019","06/21/2019",0.002,0.076,"free residential"
"2237",19160818,"STATEN ISLAND",10301,"06/19/2019","06/21/2019",0.013,0.118,"free residential"
"2238",19161006,"STATEN ISLAND",10306,"06/17/2019","06/21/2019",0,0.136,"free residential"
"2239",19160798,"BROOKLYN",11229,"06/10/2019","06/21/2019",0.005,0.172,"free residential"
"2240",19160903,"QUEENS",11432,"06/19/2019","06/21/2019",0.002,0.056,"free residential"
"2241",19160858,"QUEENS",11434,"06/17/2019","06/21/2019",0,0.093,"free residential"
"2242",19160848,"BROOKLYN",11234,"06/18/2019","06/21/2019",0.007,0.155,"free residential"
"2243",19161196,"BROOKLYN",11219,"06/18/2019","06/21/2019",0.002,0.063,"free residential"
"2244",19161169,"QUEENS",11356,"06/18/2019","06/21/2019",0.004,0.134,"free residential"
"2245",19160907,"QUEENS",11433,"06/19/2019","06/21/2019",0,0.17,"free residential"
"2246",19161012,"STATEN ISLAND",10306,"06/18/2019","06/21/2019",0,0.155,"free residential"
"2247",19160784,"BROOKLYN",11215,"06/18/2019","06/21/2019",0.008,0.199,"free residential"
"2248",19161123,"STATEN ISLAND",10305,"06/21/2019","06/24/2019",0,0.087,"free residential"
"2249",19160975,"STATEN ISLAND",10308,"06/19/2019","06/24/2019",0,0.146,"free residential"
"2250",19161062,"STATEN ISLAND",10314,"06/20/2019","06/24/2019",0,0.111,"free residential"
"2251",19160733,"BROOKLYN",11225,"06/20/2019","06/24/2019",0.297,0.133,"free residential"
"2252",19160749,"QUEENS",11385,"06/19/2019","06/24/2019",0.01,0.157,"free residential"
"2253",19161073,"STATEN ISLAND",10312,"06/20/2019","06/24/2019",0.002,0.13,"free residential"
"2254",19161034,"STATEN ISLAND",10309,"06/20/2019","06/24/2019",0.002,0.229,"free residential"
"2255",19161134,"STATEN ISLAND",10309,"06/20/2019","06/24/2019",0,0.053,"free residential"
"2256",19160766,"STATEN ISLAND",10306,"06/17/2019","06/24/2019",0,0.156,"free residential"
"2257",19160722,"STATEN ISLAND",10312,"06/20/2019","06/24/2019",0.002,0.102,"free residential"
"2258",19160983,"NEW YORK",10128,"06/20/2019","06/24/2019",0.009,0.129,"free residential"
"2259",19160867,"STATEN ISLAND",10304,"06/20/2019","06/24/2019",0.001,0.106,"free residential"
"2260",19160730,"BRONX",10471,"06/18/2019","06/24/2019",0.002,0.109,"free residential"
"2261",19161143,"BROOKLYN",11204,"06/22/2019","06/24/2019",0.002,0.03,"free residential"
"2262",19161139,"BROOKLYN",11212,"06/18/2019","06/24/2019",0,0.063,"free residential"
"2263",19160747,"QUEENS",11375,"06/21/2019","06/24/2019",0,0.032,"free residential"
"2264",19161092,"BROOKLYN",11230,"06/19/2019","06/24/2019",0.004,0.113,"free residential"
"2265",19160715,"STATEN ISLAND",10314,"06/21/2019","06/24/2019",0,0.144,"free residential"
"2266",19161186,"BROOKLYN",11217,"06/17/2019","06/24/2019",0.005,0.159,"free residential"
"2267",19160923,"STATEN ISLAND",10309,"06/20/2019","06/24/2019",0.002,0.097,"free residential"
"2268",19160846,"BROOKLYN",11203,"06/20/2019","06/24/2019",0.003,0.135,"free residential"
"2269",19160962,"QUEENS",11691,"06/16/2019","06/24/2019",0,0.153,"free residential"
"2270",19161213,"STATEN ISLAND",10306,"06/20/2019","06/24/2019",0.004,0.114,"free residential"
"2271",19160973,"STATEN ISLAND",10308,"06/19/2019","06/24/2019",0,0.159,"free residential"
"2272",19160854,"QUEENS",11354,"06/19/2019","06/24/2019",0.003,0.152,"free residential"
"2273",19160839,"BROOKLYN",11224,"06/18/2019","06/24/2019",0,0.175,"free residential"
"2274",19160815,"QUEENS",11691,"06/11/2019","06/24/2019",0,0.096,"free residential"
"2275",19161021,"STATEN ISLAND",10312,"06/13/2019","06/24/2019",0.01,0.092,"free residential"
"2276",19160928,"STATEN ISLAND",10306,"06/22/2019","06/25/2019",0,0.09,"free residential"
"2277",19161013,"QUEENS",11358,"06/22/2019","06/25/2019",0.002,0.197,"free residential"
"2278",19161205,"BROOKLYN",11223,"06/21/2019","06/25/2019",0.009,0.211,"free residential"
"2279",19161086,"BROOKLYN",11207,"06/22/2019","06/25/2019",0,0.109,"free residential"
"2280",19161125,"STATEN ISLAND",10306,"06/23/2019","06/25/2019",0,0.11,"free residential"
"2281",19161101,"QUEENS",11358,"06/23/2019","06/25/2019",0.007,0.129,"free residential"
"2282",19161179,"STATEN ISLAND",10309,"06/22/2019","06/25/2019",0,0.158,"free residential"
"2283",19161166,"QUEENS",11417,"06/19/2019","06/25/2019",0.002,0.112,"free residential"
"2284",19161168,"STATEN ISLAND",10306,"06/24/2019","06/25/2019",0.003,0.258,"free residential"
"2285",19161158,"QUEENS",11354,"06/24/2019","06/25/2019",0.001,0.18,"free residential"
"2286",19161124,"STATEN ISLAND",10306,"06/22/2019","06/25/2019",0,0.107,"free residential"
"2287",19161015,"QUEENS",11358,"06/22/2019","06/25/2019",0.002,0.112,"free residential"
"2288",19160753,"QUEENS",11358,"06/23/2019","06/25/2019",0.002,0.105,"free residential"
"2289",19160952,"QUEENS",11379,"06/11/2019","06/25/2019",0.006,0.222,"free residential"
"2290",19160937,"BROOKLYN",11229,"06/15/2019","06/25/2019",0.002,0.131,"free residential"
"2291",19161005,"BROOKLYN",11212,"06/24/2019","06/27/2019",0.001,0.099,"free residential"
"2292",19160925,"STATEN ISLAND",10309,"06/25/2019","06/27/2019",0,0.084,"free residential"
"2293",19160990,"BROOKLYN",11233,"06/22/2019","06/27/2019",0.002,0.286,"free residential"
"2294",19160965,"STATEN ISLAND",10314,"06/25/2019","06/27/2019",0.004,0.108,"free residential"
"2295",19161088,"BROOKLYN",11224,"06/23/2019","06/27/2019",0,0.092,"free residential"
"2296",19160845,"BROOKLYN",11224,"06/26/2019","06/27/2019",0,0.104,"free residential"
"2297",19161113,"QUEENS",11434,"06/22/2019","06/27/2019",0.029,0.188,"free residential"
"2298",19160927,"STATEN ISLAND",10309,"06/23/2019","06/27/2019",0.002,0.085,"free residential"
"2299",19160951,"QUEENS",11361,"06/22/2019","06/27/2019",0.002,0.392,"free residential"
"2300",19161108,"QUEENS",11413,"06/24/2019","06/27/2019",0,0.102,"free residential"
"2301",19160727,"BRONX",10462,"06/24/2019","06/27/2019",0.001,0.301,"free residential"
"2302",19160837,"BROOKLYN",11213,"06/25/2019","06/27/2019",0.003,0.053,"free residential"
"2303",19161094,"BROOKLYN",11209,"06/20/2019","06/27/2019",0.062,0.177,"free residential"
"2304",19160922,"STATEN ISLAND",10309,"06/24/2019","06/27/2019",0.009,0.098,"free residential"
"2305",19161024,"QUEENS",11694,"06/24/2019","07/01/2019",0.002,0.148,"free residential"
"2306",19160996,"QUEENS",11354,"06/27/2019","07/01/2019",0.028,0.137,"free residential"
"2307",19160887,"BROOKLYN",11224,"06/27/2019","07/01/2019",0,0.016,"free residential"
"2308",19161038,"BROOKLYN",11234,"06/27/2019","07/01/2019",0.003,0.118,"free residential"
"2309",19161191,"QUEENS",11378,"06/28/2019","07/01/2019",0.002,0.16,"free residential"
"2310",19160776,"STATEN ISLAND",10309,"06/27/2019","07/01/2019",0,0.078,"free residential"
"2311",19160976,"STATEN ISLAND",10312,"06/27/2019","07/01/2019",0.004,0.116,"free residential"
"2312",19160838,"BROOKLYN",11206,"06/26/2019","07/01/2019",0.023,0.244,"free residential"
"2313",19160900,"QUEENS",11379,"06/27/2019","07/01/2019",0.012,0.137,"free residential"
"2314",19160825,"STATEN ISLAND",10312,"06/28/2019","07/01/2019",0,0.08,"free residential"
"2315",19160859,"QUEENS",11412,"06/28/2019","07/02/2019",0.002,0.031,"free residential"
"2316",19160888,"BROOKLYN",11229,"06/30/2019","07/02/2019",0.004,0.139,"free residential"
"2317",19161148,"QUEENS",11361,"06/30/2019","07/02/2019",0.002,0.135,"free residential"
"2318",19160835,"BRONX",10461,"06/26/2019","07/02/2019",0.01,0.165,"free residential"
"2319",19160819,"STATEN ISLAND",10310,"07/02/2019","07/03/2019",0.002,0.162,"free residential"
"2320",19160816,"QUEENS",11691,"07/02/2019","07/03/2019",0,0.092,"free residential"
"2321",19161140,"BROOKLYN",11212,"06/24/2019","07/03/2019",0,0.034,"free residential"
"2322",19161096,"BROOKLYN",11223,"06/30/2019","07/03/2019",0.012,0.141,"free residential"
"2323",19161079,"BRONX",10457,"06/19/2019","07/03/2019",0,0.079,"free residential"
"2324",19161000,"QUEENS",11001,"07/03/2019","07/05/2019",0.002,0.147,"free residential"
"2325",19161167,"QUEENS",11365,"06/30/2019","07/05/2019",0,0.275,"free residential"
"2326",19161105,"QUEENS",11415,"07/01/2019","07/05/2019",0,0.055,"free residential"
"2327",19161145,"BROOKLYN",11228,"07/03/2019","07/05/2019",0.085,0.1,"free residential"
"2328",19160813,"QUEENS",11412,"06/30/2019","07/05/2019",0.002,0.14,"free residential"
"2329",19160936,"BROOKLYN",11204,"06/27/2019","07/05/2019",0.01,0.135,"free residential"
"2330",19160886,"BROOKLYN",11212,"07/01/2019","07/05/2019",0,0.129,"free residential"
"2331",19160728,"BRONX",10461,"06/26/2019","07/08/2019",0.009,0.113,"free residential"
"2332",19161154,"QUEENS",11417,"07/02/2019","07/09/2019",0.003,0.098,"free residential"
"2333",19161297,"QUEENS",11691,"07/04/2019","07/09/2019",0.002,0.182,"free residential"
"2334",19160785,"BROOKLYN",11213,"07/01/2019","07/09/2019",0,0.063,"free residential"
"2335",19161165,"STATEN ISLAND",10305,"07/05/2019","07/09/2019",0,0.125,"free residential"
"2336",19160947,"QUEENS",11385,"06/29/2019","07/09/2019",0.004,0.101,"free residential"
"2337",19160712,"STATEN ISLAND",10303,"07/04/2019","07/09/2019",0.001,0.181,"free residential"
"2338",19161137,"BRONX",10471,"07/06/2019","07/10/2019",0,0.111,"free residential"
"2339",19160742,"QUEENS",11415,"07/06/2019","07/10/2019",0.002,0.186,"free residential"
"2340",19160898,"QUEENS",11354,"07/10/2019","07/10/2019",0.004,0.182,"free residential"
"2341",19160725,"STATEN ISLAND",10309,"07/05/2019","07/10/2019",0,0.119,"free residential"
"2342",19160789,"BROOKLYN",11205,"07/08/2019","07/10/2019",0.003,0.175,"free residential"
"2343",19160899,"QUEENS",11358,"07/06/2019","07/10/2019",0.027,0.11,"free residential"
"2344",19160860,"QUEENS",11361,"07/07/2019","07/10/2019",0.004,0.093,"free residential"
"2345",19160997,"QUEENS",11357,"07/05/2019","07/10/2019",0.005,0.172,"free residential"
"2346",19160721,"STATEN ISLAND",10308,"07/09/2019","07/11/2019",0,0.113,"free residential"
"2347",19160732,"BROOKLYN",11232,"07/06/2019","07/11/2019",0.019,0.055,"free residential"
"2348",19160756,"QUEENS",11361,"07/07/2019","07/11/2019",0,0.141,"free residential"
"2349",19160847,"QUEENS",11379,"07/08/2019","07/11/2019",0.008,0.121,"free residential"
"2350",19161138,"BROOKLYN",11231,"07/09/2019","07/11/2019",0.007,0.158,"free residential"
"2351",19160739,"BROOKLYN",11229,"07/08/2019","07/11/2019",0.004,0.037,"free residential"
"2352",19161153,"QUEENS",11377,"07/04/2019","07/11/2019",0.006,0.142,"free residential"
"2353",19161185,"BRONX",10465,"07/07/2019","07/11/2019",0.003,0.114,"free residential"
"2354",19161032,"STATEN ISLAND",10309,"07/08/2019","07/12/2019",0,0.052,"free residential"
"2355",19160910,"STATEN ISLAND",10314,"07/08/2019","07/12/2019",0.004,0.126,"free residential"
"2356",19161083,"BROOKLYN",11212,"07/10/2019","07/12/2019",0,0.08,"free residential"
"2357",19161080,"BRONX",10469,"07/07/2019","07/12/2019",0.001,0.209,"free residential"
"2358",19160814,"QUEENS",11414,"07/10/2019","07/15/2019",0,0.149,"free residential"
"2359",19160945,"BROOKLYN",11218,"07/10/2019","07/16/2019",0,0.027,"free residential"
"2360",19160780,"BRONX",10463,"07/12/2019","07/16/2019",0,0.075,"free residential"
"2361",19160964,"STATEN ISLAND",10314,"07/14/2019","07/17/2019",0,0.137,"free residential"
"2362",19160906,"QUEENS",11361,"07/12/2019","07/17/2019",0.002,0.114,"free residential"
"2363",19161200,"QUEENS",11385,"07/15/2019","07/17/2019",0.007,0.019,"free residential"
"2364",19160807,"QUEENS",11361,"07/11/2019","07/17/2019",0.009,0.143,"free residential"
"2365",19161202,"QUEENS",11368,"07/15/2019","07/17/2019",0.005,0.043,"free residential"
"2366",19161077,"QUEENS",11374,"07/15/2019","07/22/2019",0.004,0.108,"free residential"
"2367",19161164,"STATEN ISLAND",10306,"07/16/2019","07/22/2019",0,0.197,"free residential"
"2368",19161115,"BROOKLYN",11214,"07/17/2019","07/22/2019",0,0.094,"free residential"
"2369",19160709,"STATEN ISLAND",10314,"07/17/2019","07/23/2019",0.003,0.12,"free residential"
"2370",19161099,"QUEENS",11372,"07/14/2019","07/23/2019",0.01,0.186,"free residential"
"2371",19161141,"BROOKLYN",11218,"07/16/2019","07/23/2019",0.009,0.109,"free residential"
"2372",19160834,"BROOKLYN",11215,"07/18/2019","07/23/2019",0.002,0.135,"free residential"
"2373",19161095,"QUEENS",11385,"07/11/2019","07/24/2019",0.001,0.097,"free residential"
"2374",19160863,"BROOKLYN",11213,"07/19/2019","07/24/2019",0,0.164,"free residential"
"2375",19160881,"BRONX",10463,"07/23/2019","07/24/2019",0.003,0.117,"free residential"
"2376",19160794,"BROOKLYN",11214,"07/21/2019","07/24/2019",0.004,0.124,"free residential"
"2377",19161104,"QUEENS",11375,"07/19/2019","07/24/2019",0.005,0.114,"free residential"
"2378",19160889,"BROOKLYN",11216,"07/19/2019","07/24/2019",0.006,0.143,"free residential"
"2379",19160769,"STATEN ISLAND",10312,"07/20/2019","07/24/2019",0,0.031,"free residential"
"2380",19160806,"QUEENS",11358,"07/21/2019","07/24/2019",0.017,0.042,"free residential"
"2381",19161063,"STATEN ISLAND",10314,"07/24/2019","07/25/2019",0.001,0.159,"free residential"
"2382",19160763,"QUEENS",11420,"07/23/2019","07/25/2019",0.002,0.115,"free residential"
"2383",19160787,"BROOKLYN",11204,"07/25/2019","07/29/2019",0,0.104,"free residential"
"2384",19160782,"BROOKLYN",11217,"07/24/2019","07/29/2019",0,0.104,"free residential"
"2385",19161130,"STATEN ISLAND",10309,"07/21/2019","07/29/2019",0,0.129,"free residential"
"2386",19160941,"BROOKLYN",11210,"07/22/2019","07/30/2019",0.013,0.163,"free residential"
"2387",19160989,"BROOKLYN",11230,"07/27/2019","07/30/2019",0.002,0.154,"free residential"
"2388",19161071,"STATEN ISLAND",10306,"07/27/2019","07/30/2019",0,0.162,"free residential"
"2389",19160720,"STATEN ISLAND",10308,"07/25/2019","07/30/2019",0.002,0.087,"free residential"
"2390",19161206,"QUEENS",11361,"07/28/2019","07/31/2019",0.015,0.092,"free residential"
"2391",19160803,"QUEENS",11385,"07/23/2019","07/31/2019",0.011,0.025,"free residential"
